seller_id,seller_city,seller_state,shipment_count,order_count,product_revenue,freight_value,total_value,average_shipment_value,freight_percentage,average_distance_km,average_delivery_days,late_delivery_rate,average_review_score,low_review_rate
c0aff2da32c17759d30b22fb0af6649d,florianopolis,SC,4,4,188.8,83.53,272.33,68.08,30.67,638.03,7.76,0.0,3.75,0.0
d9cb0052a666de5308b32f32ad5f1b1c,olimpia,SP,3,3,231.9,38.59,270.49,90.16,14.27,428.07,13.01,0.0,3.67,33.33
28c7d8743fbc8679f484868cc0fcaefb,itaporanga,SP,3,3,201.5,68.86,270.36,90.12,25.47,1114.5,13.52,0.0,5.0,0.0
4c1c7281388a33dd06daac44f9fadbd1,marilia,SP,5,5,188.32,81.59,269.91,53.98,30.23,491.79,8.79,0.0,4.8,0.0
e5d4b2b0c3bca22085f7a19a28de0c42,joinville,SC,4,4,205.8,63.76,269.56,67.39,23.65,658.82,12.68,25.0,4.5,0.0
1e483cc5c76fef08d3ca05f9a8af7d01,sao paulo,SP,9,9,166.09,102.28,268.37,29.82,38.11,132.69,8.49,0.0,4.44,0.0
1c56ffe0e9dea2657fc6e95b53f40b13,sao carlos,SP,3,3,183.0,84.39,267.39,89.13,31.56,1001.86,6.68,0.0,4.33,0.0
4b90495391ac0bd181a80a459df1e718,bage,RS,1,1,248.0,18.11,266.11,266.11,6.81,369.82,11.88,0.0,4.0,0.0
33ab10be054370c254ddfcf0a6253422,rio de janeiro,RJ,4,4,213.2,52.33,265.53,66.38,19.71,438.51,5.81,0.0,5.0,0.0
cb32766839f443db85c82a43c4a6c19e,rio claro,SP,2,2,234.0,31.51,265.51,132.76,11.87,547.69,19.47,0.0,3.0,50.0
5f0057b677eb963672bf05dfa3f16c34,sao paulo,SP,4,4,213.88,51.11,264.99,66.25,19.29,179.28,7.04,0.0,5.0,0.0
f8e2c1b59cd4225a3e4fd0d013a76b93,ribeirao preto,SP,2,2,219.8,44.63,264.43,132.22,16.88,405.17,10.01,0.0,5.0,0.0
2a50b7ee5aebecc6fd0ff9784a4747d6,brasilia,DF,1,1,199.8,64.44,264.24,264.24,24.39,,39.74,100.0,1.0,100.0
f3975e8a41157005d4bcbb358678cd9b,pinhalzinho,SC,2,2,178.8,83.98,262.78,131.39,31.96,426.32,8.66,0.0,5.0,0.0
efb628aa07c8ca93d7db0d85b91a4f5a,nova iguacu,RJ,1,1,204.0,58.1,262.1,262.1,22.17,261.69,25.59,100.0,4.0,0.0
615c3462099ffa940d37b17dfda19594,rio de janeiro,RJ,2,2,229.0,32.05,261.05,130.52,12.28,207.82,7.65,0.0,5.0,0.0
762fafdaa57a532ee0119731697579dd,itu,SP,5,5,206.7,54.17,260.87,52.17,20.77,70.88,4.12,0.0,5.0,0.0
4ce8b55b4bfa4659184e7becc1fba3f2,fazenda rio grande,PR,2,2,199.0,59.87,258.87,129.44,23.13,759.17,12.42,0.0,3.0,50.0
3dfd3dc96f7f8598eca74e9ac8a2fa31,sao paulo,SP,6,6,183.0,75.7,258.7,43.12,29.26,556.23,12.23,16.67,4.0,16.67
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,SP,2,2,224.34,34.2,258.54,129.27,13.23,370.66,7.46,0.0,4.5,0.0
81ed90f07c0bacb7594940ba2ef676aa,divinopolis,MG,2,2,223.9,33.56,257.46,128.73,13.04,379.28,16.1,0.0,4.5,0.0
7f5e4d5efad7e44b91115dd1decb65f3,jacarei / sao paulo,SP,3,3,179.9,77.42,257.32,85.77,30.09,327.41,7.7,0.0,5.0,0.0
5a9c0859cb00fd8aa4db443837f0a700,treze tilias,SC,2,2,208.0,47.59,255.59,127.8,18.62,837.0,9.01,0.0,4.5,0.0
e0a3c37054ade6478d923a6efc10f308,camboriu,SC,2,2,219.8,35.18,254.98,127.49,13.8,245.47,7.84,0.0,5.0,0.0
269c5fc9fcadee614364c3620c30a1f9,guarulhos,SP,3,3,209.6,45.12,254.72,84.91,17.71,54.77,4.61,33.33,5.0,0.0
d1a5cc844736958c11b8efab9a2b4c87,curitiba,PR,1,1,237.6,16.41,254.01,254.01,6.46,145.69,30.29,100.0,1.0,100.0
6f1a1263039c76e68f40a8e536b1da6a,sao paulop,SP,2,2,178.69,74.5,253.19,126.6,29.42,310.59,51.0,50.0,2.0,50.0
70c4eedec9cb4a85cda2f3f9673557b4,sao paulo,SP,1,1,239.9,13.18,253.08,253.08,5.21,396.62,7.0,0.0,5.0,0.0
8d92f3ea807b89465643c219455e7369,sao paulo,SP,3,3,121.2,131.57,252.77,84.26,52.05,1100.02,45.55,66.67,1.0,100.0
1746c1ae87ac63d530c7c943d0ac42e2,santana de parnaiba,SP,1,1,229.9,22.45,252.35,252.35,8.9,491.09,23.02,0.0,5.0,0.0
3f84fefc07dc159b268d4a77d3e8c425,fazenda rio grande,PR,3,3,200.6,51.32,251.92,83.97,20.37,504.26,8.07,0.0,5.0,0.0
740205fedfe4e90ca6857bc77db0f2b4,caxias do sul,SP,1,1,229.9,21.93,251.83,251.83,8.71,776.48,3.48,0.0,5.0,0.0
ad8b531ae67582f096925cff5630d0d1,castro,PR,2,2,198.45,53.04,251.49,125.74,21.09,1144.46,20.48,0.0,4.0,0.0
b05b432bf68945d4d9783f9e3ca29ee8,birigui,SP,2,2,224.8,26.09,250.89,125.44,10.4,467.21,5.41,0.0,4.5,0.0
e59e575a175fadcadf8479e191770425,nova iguacu,RJ,1,1,199.9,50.98,250.88,250.88,20.32,362.51,5.35,0.0,5.0,0.0
800214c63934acd05d47e84214db8ba8,jaragua do sul,SC,3,3,199.7,50.71,250.41,83.47,20.25,761.33,11.79,0.0,5.0,0.0
fe8055980a4ff7f64ed889c2b5926929,curitiba,PR,3,3,196.7,53.28,249.98,83.33,21.31,733.24,6.49,0.0,4.67,0.0
72431a818f97fe6ab9c81eee3e297e54,rio das pedras,SP,1,1,229.9,19.49,249.39,249.39,7.82,614.42,12.43,0.0,5.0,0.0
a663d9c3797e90eac99ff60939416a56,sao paulo,SP,1,1,235.0,14.08,249.08,249.08,5.65,41.25,5.36,0.0,5.0,0.0
bec568278124768c474ee90971ca94d1,sao paulo,SP,2,2,219.9,29.16,249.06,124.53,11.71,94.65,3.44,0.0,4.5,0.0
a0a14e50070f3225b3eabba5b85da517,curitiba,PR,4,4,176.2,72.44,248.64,62.16,29.13,388.09,6.05,0.0,4.5,0.0
7d484ca289afaac6bf5fc6a1e96d2226,campo grande,MS,2,2,183.2,65.22,248.42,124.21,26.25,718.48,12.16,50.0,4.0,0.0
90b36c5aeb728d5504a39f435bef0c5f,conchal,SP,4,4,153.89,94.0,247.89,61.97,37.92,612.2,11.74,0.0,5.0,0.0
50770d25768b0486d89be26afca3108f,santo andre,SP,6,6,171.77,76.09,247.86,41.31,30.7,373.34,13.48,16.67,4.0,16.67
809413606dbfe5deefd2db646693ef67,sao paulo,SP,3,3,196.68,50.37,247.05,82.35,20.39,143.88,7.58,0.0,4.33,0.0
643c01d7c56a724bec0454f4780e8a3e,joinville,SC,2,2,205.55,41.1,246.65,123.32,16.66,524.68,9.72,0.0,4.5,0.0
3442f8959a84dea7ee197c632cb2df15,campinas,SP,3,3,218.7,27.9,246.6,82.2,11.31,217.63,13.02,33.33,3.0,33.33
bcc9dd23e2a8bd8267cf92b19304a1b9,ibitinga,SP,3,3,202.79,43.43,246.22,82.07,17.64,520.61,22.55,66.67,2.33,66.67
edf3fabebcc20f7463cc9c53da932ea8,sao paulo,SP,1,1,219.9,24.12,244.02,244.02,9.88,821.79,21.08,100.0,4.0,0.0
bff9deb0ec77d437f3305a79cf25529e,limeira,SP,5,5,161.95,80.79,242.74,48.55,33.28,543.9,6.97,0.0,4.0,20.0
299c89a525fee36c567f4fe72f038100,varzea alegre,CE,1,1,189.0,53.67,242.67,242.67,22.12,2006.33,9.32,0.0,3.0,0.0
778323240ce2830d68aab11794e00bfb,sao paulo,SP,3,3,189.98,52.45,242.43,80.81,21.64,804.31,10.55,0.0,4.33,0.0
63b9ae557efed31d1f7687917d248a8d,sao jose do rio pardo,SP,5,5,139.5,102.81,242.31,48.46,42.43,884.41,18.66,0.0,4.2,20.0
2075d8cd4dd63ff12df0749a5866bb06,curitiba,PR,3,3,184.7,57.53,242.23,80.74,23.75,306.84,4.74,0.0,5.0,0.0
b01c2b7b8599b325103ebcddc67413e1,venancio aires,RS,4,4,169.45,72.67,242.12,60.53,30.01,797.69,8.46,0.0,4.75,0.0
90b57083da5d803237da74daec6dcb2b,curitiba,PR,2,2,206.9,34.31,241.21,120.6,14.22,467.44,7.9,0.0,5.0,0.0
a218df5c097b0ca409cfaac1488cc7f6,araraquara,SP,4,4,130.69,110.01,240.7,60.18,45.7,356.62,11.56,0.0,2.75,25.0
eec3469d83e142f9a104886655338c37,bauru,SP,4,4,185.7,54.74,240.44,60.11,22.77,425.32,9.98,0.0,4.5,0.0
034b9387752bfa309f350a70cd45ffa3,blumenau,SC,8,8,96.0,144.26,240.26,30.03,60.04,463.88,8.51,0.0,4.5,0.0
762ed976527cddf02787edba70fffa2a,londrina,PR,3,3,179.8,60.32,240.12,80.04,25.12,519.14,7.85,0.0,2.33,66.67
0f7eea709efdf942b5f95c7516dbacd7,pedrinhas paulista,SP,3,3,195.74,44.32,240.06,80.02,18.46,547.02,8.04,0.0,4.0,0.0
586a871d4f1221763fddb6ceefdeb95e,porto alegre,RS,1,1,198.0,41.48,239.48,239.48,17.32,1628.52,68.62,100.0,1.0,100.0
31e60bf8d103ce47932a85f5562deb16,goiania,GO,1,1,181.0,58.04,239.04,239.04,24.28,1582.68,14.46,0.0,5.0,0.0
7d948535954aaf8c5d39db007f74372e,guaruja,SP,4,4,194.0,43.8,237.8,59.45,18.42,177.49,5.6,0.0,3.75,25.0
b5f49fe968dff6b112861e6cd8e192ef,curitiba,PR,1,1,194.7,42.97,237.67,237.67,18.08,821.72,14.0,0.0,5.0,0.0
7ad41305e96a6cab8294cd65891e9a86,rio bonito,SP,2,2,180.0,57.6,237.6,118.8,24.24,530.68,11.66,0.0,5.0,0.0
1de62b6f2fd96227629786db492433db,sp,SP,2,2,208.8,28.73,237.53,118.76,12.1,633.91,8.24,0.0,5.0,0.0
6ee85be3693ed79a8e80718743d80655,sao paulo,SP,5,5,147.5,88.97,236.47,47.29,37.62,1064.21,29.12,40.0,3.2,40.0
751e274377499a8503fd6243ad9c56f6,campinas,SP,1,1,218.0,17.84,235.84,235.84,7.56,95.73,2.0,0.0,5.0,0.0
89d9a386b0b6e5fc8403071b03f7206a,sao paulo,SP,2,2,167.0,68.25,235.25,117.62,29.01,413.83,13.49,0.0,4.0,0.0
3d700782d7818f2c1e0d7a9e9d75fc00,sertanopolis,SP,3,3,149.7,85.41,235.11,78.37,36.33,1378.89,25.73,33.33,3.67,33.33
9da15f4a4ea758d9eeb49000dbe57e22,osasco,SP,1,1,196.9,37.71,234.61,234.61,16.07,36.35,22.51,100.0,2.0,100.0
e0482f2c769468c3bbcd8a01e09d98c5,sao paulo,SP,1,1,189.0,45.4,234.4,234.4,19.37,530.2,5.91,0.0,4.0,0.0
3d290fe363c60a77498c1126fd3fb8d3,itapevi,SP,3,3,198.98,35.06,234.04,78.01,14.98,148.64,7.46,0.0,4.33,0.0
a4b8d97cd5d3674eeff96abc99d8ed67,sumare,SP,1,1,214.08,19.3,233.38,233.38,8.27,390.66,6.1,0.0,1.0,100.0
dd8a29ce82d5c705ba932d81494600a5,sao paulo,SP,2,2,205.75,27.5,233.25,116.62,11.79,407.61,8.93,0.0,3.5,0.0
4f0d637c1197fd65405ebd755ac9f86b,taboao da serra,SP,2,2,199.8,32.67,232.47,116.24,14.05,393.19,7.35,0.0,5.0,0.0
ccada0ef508e698917a6eab263375905,pato bragado,PR,3,3,172.8,59.16,231.96,77.32,25.5,818.98,9.91,0.0,3.67,33.33
e503f22be6a4f456d9851920a5d9c670,sao paulo,SP,2,2,198.9,32.44,231.34,115.67,14.02,730.16,5.67,0.0,4.0,0.0
478bfe564db21eeb44386606aa30b650,pedro leopoldo,MG,3,3,182.7,48.1,230.8,76.93,20.84,905.08,13.97,0.0,4.67,0.0
fc6295add6f51a0936407ead70c1001d,sao paulo,SP,1,1,160.0,70.52,230.52,230.52,30.59,2370.44,13.8,0.0,1.0,100.0
d8dd176509baa37f359644d082bf7f7b,sao caetano do sul,SP,2,2,198.0,31.9,229.9,114.95,13.88,315.68,30.36,100.0,1.5,100.0
8def3db7f272735afb2ecd03aeca09a7,rio de janeiro,RJ,2,2,196.0,33.64,229.64,114.82,14.65,436.86,2.66,0.0,5.0,0.0
6f835fd4be26989b1b064399da346143,curitiba,PR,2,2,197.8,31.45,229.25,114.62,13.72,347.37,6.95,0.0,5.0,0.0
2cb4700db635baa1c0d4f90ed27b6669,curitiba,PR,2,2,199.8,28.92,228.72,114.36,12.64,439.03,16.48,0.0,2.0,50.0
3fe7120d6257285ac6a3ce7cb071ccec,governador valadares,MG,2,2,199.98,28.28,228.26,114.13,12.39,631.96,9.57,0.0,3.5,0.0
2ea0861cc19e94cad86438c984c52da4,sao paulo,SP,6,6,165.6,62.45,228.05,38.01,27.38,191.98,5.25,0.0,3.33,16.67
23ff42c4bf1f8f16cddb19d8b972974a,itau de minas,MG,2,2,174.7,52.97,227.67,113.84,23.27,894.79,11.84,0.0,4.0,0.0
f35becee938e982bd615edf8ef12bcfb,alvares machado,SP,6,6,148.59,78.22,226.81,37.8,34.49,721.61,7.92,0.0,4.0,16.67
1d1bbb8ac1581824986f582583fff01d,indaial,SC,4,4,166.88,59.59,226.47,56.62,26.31,406.78,9.16,25.0,3.5,25.0
f356c348fbc8df6a882823e21f5ce8b7,canoas,RS,2,2,195.18,30.47,225.65,112.82,13.5,997.64,7.23,0.0,2.5,50.0
939f6e231201f26803cb5c3a3d2940b3,bauru,SP,3,3,130.6,95.02,225.62,75.21,42.12,614.53,10.86,0.0,4.67,0.0
f92d8c817434bd2d84d4e9c61322b7fa,sorocaba,SP,5,5,174.84,50.77,225.61,45.12,22.5,125.31,8.33,20.0,4.6,0.0
1cbdc7cf130a41fd13a3c2a7d2fcfda7,lambari,MG,2,2,165.8,59.81,225.61,112.8,26.51,353.12,8.69,0.0,5.0,0.0
3fefda3299e6dfaea3466ef346a3571a,curitiba,PR,1,1,209.0,16.21,225.21,225.21,7.2,366.31,6.31,0.0,4.0,0.0
c747d5b92c7648417faea95d36d763e8,pacatuba,CE,1,1,139.0,85.75,224.75,224.75,38.15,2523.49,12.95,0.0,5.0,0.0
8ca5b19e0263150d2c57afdde2b3d011,maua,SP,3,3,180.6,44.08,224.68,74.89,19.62,130.9,4.86,0.0,4.67,0.0
651530bf5c607240ccdd89a30c9c9712,ipira,BA,1,1,199.9,24.55,224.45,224.45,10.94,976.92,11.77,0.0,4.0,0.0
377bc18334c78dd2f1535ef22a3ad225,sao jose dos pinhais,PR,1,1,135.98,88.46,224.44,224.44,39.41,1227.0,9.89,0.0,5.0,0.0
c5e60e39c0f42b8e827daa13cff74afa,sao paulo,SP,6,6,134.0,89.1,223.1,37.18,39.94,66.11,3.77,16.67,4.5,0.0
9e7c5f4d7770eab65738cca38f9efccf,sao paulo,SP,2,2,184.8,38.08,222.88,111.44,17.09,1092.8,7.44,0.0,3.5,0.0
4d9fea3499bdc22aa4da4e339365f215,sao paulo,SP,2,2,192.54,30.2,222.74,111.37,13.56,344.3,12.67,0.0,5.0,0.0
747c1cdcd1737dcfbd1547f6eb6f2cf3,ibitinga,SP,2,2,193.1,29.27,222.37,111.18,13.16,722.01,15.13,0.0,2.5,50.0
52f6f9f13ba19504c02781132a049e75,curitiba,PR,1,1,199.0,23.13,222.13,222.13,10.41,656.6,16.29,0.0,3.0,0.0
e9874ae10b2d60d43917b6bbfa13a599,rolandia,PR,1,1,199.0,23.1,222.1,222.1,10.4,459.82,6.68,0.0,5.0,0.0
b7e1750c1157341d2abd0251e07c186b,sao paulo,SP,3,3,159.6,60.96,220.56,73.52,27.64,614.42,10.34,0.0,4.33,0.0
717b78b0950b51ed00b1471d858b0edc,alambari,SP,5,5,138.6,81.15,219.75,43.95,36.93,378.53,21.33,20.0,4.0,20.0
19e0f40a907ec568c34bfac15de4f4a1,americana,SP,4,4,178.0,41.62,219.62,54.9,18.95,178.43,5.84,0.0,5.0,0.0
5db42a6cd9bf1bf0d3aab9582767f168,vitoria,ES,1,1,200.0,19.33,219.33,219.33,8.81,1525.25,16.87,0.0,5.0,0.0
3289d8c3eef4873f91ce0b1343c0dd58,praia grande,SP,1,1,199.99,19.28,219.27,219.27,8.79,399.71,13.83,0.0,5.0,0.0
dda37071807e404c5bb2a1590c66326f,sao paulo,SP,1,1,199.99,19.28,219.27,219.27,8.79,534.01,16.58,0.0,5.0,0.0
9cea4682e16655f7da87f406902e989e,araucaria,PR,4,4,87.76,131.47,219.23,54.81,59.97,373.88,10.07,0.0,4.0,25.0
f19516b9ff26bfeb091b30108db4ddbd,artur nogueira,SP,3,3,162.7,56.52,219.22,73.07,25.78,1101.76,10.65,0.0,3.67,33.33
f26d70155c2b6326fcfa1780c8c684e4,presidente getulio,SC,1,1,202.89,16.17,219.06,219.06,7.38,511.32,8.9,0.0,5.0,0.0
c360e4787614ed31ac7a2f95d3b22dc6,lencois paulista,SP,1,1,188.9,30.05,218.95,218.95,13.72,241.01,12.66,0.0,2.0,100.0
ca7c6bd577e559472af1c699de9e764e,sao bernardo do campo,SP,6,6,148.0,70.82,218.82,36.47,32.36,62.05,4.68,0.0,4.33,16.67
538caafddff204241cecbf3a02e6b3cf,sao paulo,SP,8,8,128.4,90.41,218.81,27.35,41.32,259.51,17.31,50.0,2.75,50.0
a3b0df0065e264a91b7bbf5f844af5cd,sao bernardo do capo,SP,2,2,186.69,32.06,218.75,109.38,14.66,357.48,13.62,0.0,5.0,0.0
99a25c39b28a74d1151c35c18d178292,sao paulo,SP,1,1,173.94,44.76,218.7,218.7,20.47,9.33,2.23,0.0,5.0,0.0
dbc51f5e45d654ecc16cb68e6817ecea,franca,SP,1,1,199.99,18.14,218.13,218.13,8.32,454.76,17.74,0.0,4.0,0.0
3a79f35a2344ede41af21267f61d5ec6,campinas,SP,1,1,186.0,31.71,217.71,217.71,14.57,538.1,14.27,0.0,1.0,100.0
e1bed63d68ac36fe1f3061befe196af5,mogi guacu,SP,1,1,199.0,18.0,217.0,217.0,8.29,290.6,8.61,0.0,5.0,0.0
213fafb0ca06fb3d5886579c2565791b,sete lagoas,MG,3,3,189.7,27.16,216.86,72.29,12.52,54.03,4.26,0.0,2.33,66.67
f307937c1bb287c3efc2a514b94b0d1d,araxa,MG,1,1,189.99,26.61,216.6,216.6,12.29,1238.85,12.58,0.0,5.0,0.0
63272377184e969942f7fff221be858d,sao paulo,SP,2,2,149.7,66.53,216.23,108.12,30.77,228.24,12.3,0.0,5.0,0.0
bdf0d02d36a1d839d0c39c4a887cdd49,birigui,SP,5,5,120.0,95.95,215.95,43.19,44.43,502.48,8.35,0.0,5.0,0.0
55c96925041a14097b6a7825554f4ad5,sao paulo,SP,5,5,170.0,45.89,215.89,43.18,21.26,152.84,11.16,40.0,4.6,0.0
039b29ff3b3473435d0cd59040575de9,ribeirao pires,SP,9,9,114.9,100.65,215.55,23.95,46.69,475.41,9.11,0.0,4.44,0.0
bd4ff04377f974574f7f0bf9d6ce7dde,santa maria da serra,SP,4,4,164.96,50.14,215.1,53.77,23.31,262.75,21.99,25.0,3.5,25.0
c04d70d515d15a7e3db3a73320598566,niteroi,RJ,3,3,158.2,56.62,214.82,71.61,26.36,540.7,6.29,0.0,5.0,0.0
4450bd8327d471c4a11a83d1445b1b62,cotia,SP,1,1,199.0,15.56,214.56,214.56,7.25,381.01,7.31,0.0,5.0,0.0
1352e06ae67b410cdae0b2a22361167b,rio de janeiro,RJ,2,2,178.0,36.1,214.1,107.05,16.86,968.5,34.31,100.0,3.0,50.0
5659d77e8d90378e39b960ad5956f64e,taubate,SP,2,2,182.48,30.65,213.13,106.56,14.38,462.9,20.49,50.0,2.5,50.0
c353f8fc0ce8344999f17d578eb69a5e,porto alegre,RS,2,2,175.98,36.59,212.57,106.28,17.21,1237.91,9.96,0.0,5.0,0.0
78ba5933c21686d1c2f64669c8c459e7,mogi das cruzes,SP,2,2,191.8,20.77,212.57,106.28,9.77,51.75,6.53,0.0,4.5,0.0
19484c79cef6c062cb177aa4ef2fcc3c,valinhos,SP,1,1,201.9,10.16,212.06,212.06,4.79,129.75,21.43,100.0,1.0,100.0
98dddbc4601dd4443ca174359b237166,sarandi,PR,2,2,158.0,53.67,211.67,105.84,25.36,722.85,8.23,0.0,5.0,0.0
4a82c4af97ffc0fb2dc26bfdc03b1842,lagoa da prata,MG,3,3,143.7,67.2,210.9,70.3,31.86,900.59,12.74,0.0,5.0,0.0
fedf2c1386e137f296b3bbf3b635e69d,sao paulo,SP,2,2,131.74,79.16,210.9,105.45,37.53,281.95,10.33,0.0,3.5,50.0
b906dd0e57f282c7089171b6ed07982e,parana,PR,2,2,175.0,35.75,210.75,105.38,16.96,716.79,6.99,0.0,4.0,0.0
45c20d94d9171b0bcfab3c955e47d67b,cordeiropolis,SP,4,4,129.46,81.11,210.57,52.64,38.52,724.48,14.43,0.0,4.5,0.0
8e34331b7eedd03be4e5d965c1956225,sao paulo,SP,5,5,145.0,65.44,210.44,42.09,31.1,582.29,13.95,20.0,4.8,0.0
22c32ec35d0116ef02c281798a25bf8b,maringa,PR,4,4,119.58,90.43,210.01,52.5,43.06,635.05,11.46,0.0,3.75,0.0
6ba4733aa33f6386e9fb0c0fd3993b38,torres,RS,3,3,149.79,60.09,209.88,69.96,28.63,781.32,12.43,0.0,4.67,0.0
4bcec44888b30ba9001234c534716d3f,santo andre,SP,5,5,146.0,63.23,209.23,41.85,30.22,354.67,9.16,0.0,4.6,0.0
cbbd5ae8f53de5f5097cd8217b529e24,santana de parnaiba,SP,1,1,175.9,32.26,208.16,208.16,15.5,1521.7,20.77,0.0,4.0,0.0
7d7866a99a8656a42c7ff6352a433410,sao paulo,SP,5,5,147.89,59.49,207.38,41.48,28.69,345.74,4.89,0.0,4.4,0.0
b00af24704019bd2e1b335e70ad11f7c,salvador,BA,1,1,189.0,18.25,207.25,207.25,8.81,760.13,15.55,0.0,5.0,0.0
119c7f1a00ef43fad0e57604e76a747c,sao paulo,SP,2,2,189.8,17.02,206.82,103.41,8.23,25.87,5.98,0.0,4.5,0.0
0b64bcdb0784abc139af04077d49a20e,canoas,RS,4,4,137.6,68.21,205.81,51.45,33.14,816.71,8.5,0.0,4.75,0.0
0692610d8abe24f287e9fae90ea0bbee,sao paulo,SP,4,4,173.99,31.73,205.72,51.43,15.42,13.9,6.6,25.0,4.0,0.0
d9c349beabc06aa6ff1c6d68b5e9e22e,sao paulo,SP,1,1,168.1,37.55,205.65,205.65,18.26,2478.64,21.03,0.0,5.0,0.0
43a1d4bab73b816e44ef4e4facd9f9b5,maringa,PR,1,1,189.9,15.5,205.4,205.4,7.55,550.02,9.83,0.0,4.0,0.0
902c99f1ac505c0d18778b61bcd636f7,mogi guacu,SP,3,3,123.47,81.82,205.29,68.43,39.86,111.81,4.85,0.0,5.0,0.0
bd0a1b0aadca9a83d9304f7e8ff5fbd5,sao paulo,SP,4,4,150.6,54.59,205.19,51.3,26.6,390.52,5.9,0.0,4.5,0.0
7adbd3210a7b3cc2235e225eef33574d,sao paulo,SP,3,3,131.9,72.96,204.86,68.29,35.61,1471.2,10.08,0.0,4.67,0.0
7cf4ea70955b00d6b3c22542598e2715,sao paulo,SP,1,1,189.9,14.91,204.81,204.81,7.28,327.68,7.1,0.0,5.0,0.0
2235cf78d3e2073a88146a9cb60f0dd0,sao paulo,SP,1,1,178.99,25.77,204.76,204.76,12.59,8.17,14.22,0.0,5.0,0.0
964ff64dc05b13811c6d0f41e0aa5f6b,sao paulo,SP,1,1,180.0,24.06,204.06,204.06,11.79,740.49,6.68,0.0,5.0,0.0
698f5fa55a5f73d0740e9d9a773e8093,rio de janeiro,RJ,4,4,120.0,83.99,203.99,51.0,41.17,258.93,6.03,0.0,4.75,0.0
5a9b3bcab695173c820e53934574ae80,salto,SP,1,1,139.0,64.77,203.77,203.77,31.79,422.52,7.14,0.0,5.0,0.0
aae5953b9edddf14749c0d65d60eb4b9,belo horizonte,MG,2,2,173.0,29.9,202.9,101.45,14.74,413.43,12.83,0.0,5.0,0.0
686886775c8f6b1191c7b953fb52708c,pedreira,SP,1,1,189.0,13.62,202.62,202.62,6.72,97.01,3.55,0.0,5.0,0.0
bb3dca718920a4d7ec3cc9ffb025108b,sao paulo,SP,2,2,108.0,93.7,201.7,100.85,46.46,907.53,11.94,0.0,3.0,50.0
d3e7d37c0df9aef383f3f2a15b0dddfb,sao jose dos pinhais,PR,1,1,161.0,40.34,201.34,201.34,20.04,648.23,13.08,0.0,5.0,0.0
0ade5cc4a305ed7093a23f68ca47519c,curitiba,PR,2,2,158.88,42.39,201.27,100.64,21.06,528.97,6.88,0.0,5.0,0.0
5def4c3732941a971cba8fdee992ede1,sao paulo,SP,5,5,134.8,66.24,201.04,40.21,32.95,267.12,4.56,0.0,4.6,0.0
78813699ffac347fe27dba345a5f1551,bento goncalves,RS,1,1,152.42,48.12,200.54,200.54,24.0,1087.79,9.04,0.0,5.0,0.0
51a04a8a6bdcb23deccc82b0b80742cf,braganca paulista,SP,1,1,167.99,31.93,199.92,199.92,15.97,67.77,35.31,100.0,1.0,100.0
4dc2e811a1760953cb7c6a590b498943,itapui,SP,1,1,175.0,24.84,199.84,199.84,12.43,238.3,6.67,0.0,5.0,0.0
c7c7b2682c648339a0e9846bb1023a39,braganca paulista,SP,2,2,168.0,31.68,199.68,99.84,15.87,245.64,10.28,0.0,4.5,0.0
88cd3681e0a2ba85e190f7d817629c4c,brusque,SC,1,1,180.0,19.36,199.36,199.36,9.71,571.13,7.02,0.0,4.0,0.0
e1643dff33666ca629e3644c02738179,sao paulo,SP,3,3,170.0,29.31,199.31,66.44,14.71,35.72,4.56,0.0,4.33,0.0
9dd459b29a14bf89d47183cf2cd0e4c7,sao paulo,SP,2,2,180.0,18.82,198.82,99.41,9.47,59.39,6.62,50.0,5.0,0.0
b9de031b671cd48b28fae9d828cbf2b4,sao paulo,SP,1,1,155.32,43.37,198.69,198.69,21.83,1708.13,9.23,0.0,5.0,0.0
880ce4951cf857ab1d9e0b75c1d856f4,belo horizont,MG,1,1,178.9,18.82,197.72,197.72,9.52,908.68,15.05,0.0,5.0,0.0
57df9869a600bd6b7c405f2a862eccfb,santa rita do sapucai,MG,5,5,125.0,72.21,197.21,39.44,36.62,295.48,7.29,0.0,4.4,0.0
52a50b42accf164f9f019941e5759d9b,monte alegre do sul,SP,4,4,139.96,57.06,197.02,49.26,28.96,231.44,5.38,25.0,4.75,0.0
d2df77822373f19934e87694d8640767,arapongas,PR,2,2,155.9,40.5,196.4,98.2,20.62,619.98,22.15,0.0,3.0,50.0
3606774ec64634822d78dc2db6d37045,sao caetano do sul,SP,1,1,179.9,16.37,196.27,196.27,8.34,84.0,15.82,0.0,5.0,0.0
94165aea8a35c3c21499cbcae239b16c,uberlandia,MG,1,1,180.0,16.11,196.11,196.11,8.21,606.04,6.16,0.0,2.0,100.0
9c57bc60cfad5ee62d35d3f1ce4593a1,curitiba,PR,1,1,180.0,15.43,195.43,195.43,7.9,365.12,37.03,100.0,1.0,100.0
fa5fdc4e4bb6bd1009ad0e4ac4096562,santo andre,SP,1,1,161.99,32.86,194.85,194.85,16.86,2323.61,7.06,0.0,5.0,0.0
6a53b90c3ad9e0b56d9fe5c69165fff5,curitiba,PR,2,2,139.78,55.0,194.78,97.39,28.24,256.71,11.87,0.0,3.5,0.0
